id,twitterIdStr,userIdStr,retweetsCount,favoritesCount,clicksCount,viralImpactsCount,messageHasLocation,messageIsDirect,messageHasMedia,messageIsSensitive,messageTextLength,messageWordsCount,messageHashtagsCount,messageMentionsCount,messageUrlsCount,messageMediaCount,userKloutScore,userFollowersCount,userFriendsCount,userListedCount,userFavoritesCount,userStatusesCount,userDescriptionLength,userAccountAge,userHasLocation,userDefaultProfile,userDefaultProfileImage,userVerified,userTweetsPerDay,userFollowFriendRatio,userFriendFollowRatio,postHourOfDay,postDayOfWeek,postActivity
20132,572413453836685312,59696106,0,0,0,0,0,0,0,0,98,12,1,0,2,0,54.01,3097,5,312,7385,341169,155,2048,1,0,0,0,166.59,619.40,0.00,9,1,0.5063
20134,572413461788954624,204540350,0,0,5,0,0,0,0,0,139,18,2,0,1,0,45.24,5367,3,15,0,115940,91,1596,1,1,0,0,72.64,1789.00,0.00,15,1,0.5316
20140,572413448786591744,208684491,0,0,0,0,0,0,0,0,123,18,0,0,1,0,40.88,303,22,7,0,300038,0,1587,0,1,0,0,189.06,13.77,0.07,10,1,0.4810
20148,572413469661786112,2818619711,1,1,0,4140,0,0,1,0,71,5,2,0,1,1,51.05,321,0,18,0,38409,30,145,0,1,0,0,264.89,321.00,0.00,16,1,0.4494
20149,572413474673827842,602879083,1,1,1,2665,0,0,0,0,136,20,7,0,1,0,59.63,5144,5202,55,2672,226002,59,997,1,0,0,0,226.68,0.99,1.01,10,1,0.4810
20155,572413494848405505,568347354,0,0,0,0,0,0,0,0,140,20,2,1,1,0,38.47,1281,407,27,348,188699,63,1035,1,1,0,0,182.32,3.15,0.32,15,1,0.5316
20170,572413520362356736,867070008,0,0,0,0,0,0,0,0,135,19,0,0,1,0,49.16,717,173,41,0,721918,93,876,0,0,0,0,824.11,4.14,0.24,10,1,0.4810
20174,572413511948615680,2988000899,0,0,0,0,0,1,0,0,125,16,0,2,1,0,46.73,318,1003,19,0,2060,119,41,1,0,0,0,50.24,0.32,3.15,16,1,0.4494
20192,572413520374980608,37764422,2,1,25,1091,0,0,0,0,79,10,0,0,1,0,69.05,188634,378,3741,14,48867,55,2128,0,0,0,1,22.96,499.03,0.00,10,1,0.4810
20214,572413545872162816,2342667510,0,0,0,0,0,0,0,0,136,19,2,0,1,0,41.74,63,127,16,0,2739,0,382,0,1,0,0,7.17,0.50,2.02,10,1,0.4810
20228,572413558711054336,778413176,0,0,0,0,0,0,0,0,138,23,0,2,1,0,60.28,6283,6860,73,1772,33620,160,920,1,1,0,0,36.54,0.92,1.09,12,1,0.3544
20232,572413536338493440,378105203,0,0,0,0,0,0,0,0,136,22,0,0,1,0,44.90,170,158,9,3,58551,24,1257,1,0,0,0,46.58,1.08,0.93,16,1,0.4494
20235,572413567032406016,1526543803,0,0,0,0,0,0,0,0,116,16,0,0,1,0,47.44,227,1,16,0,197140,0,623,0,1,0,0,316.44,227.00,0.00,11,1,0.5000
20236,572413558526500864,2881650347,0,0,0,0,0,0,0,0,99,17,1,0,1,0,46.54,1662,4,6,0,39490,50,105,1,0,0,0,376.10,415.50,0.00,16,1,0.4494
20237,572413554336260098,898047794,0,0,0,0,0,0,0,0,134,15,1,0,1,0,43.67,2691,2429,12,110,22192,154,861,1,0,0,0,25.77,1.11,0.90,9,1,0.5063
20241,572413537752117249,60017224,0,0,0,0,0,0,1,0,89,8,1,0,1,1,50.81,10278,773,169,12,95093,47,2046,1,0,0,0,46.48,13.30,0.08,18,1,0.3924
20257,572413559747035137,778413176,0,0,6,0,0,0,0,0,82,8,0,1,1,0,60.28,6283,6860,73,1772,33621,160,920,1,1,0,0,36.54,0.92,1.09,12,1,0.3544
20266,572413549433118720,2807029784,1,0,1,33453,0,0,0,0,136,22,1,0,1,0,55.89,1371,275,44,3,249111,72,170,1,0,0,0,1465.36,4.99,0.20,15,1,0.5316
20272,572413562297008128,999453985,6,3,0,22058,0,0,0,0,81,11,0,0,1,0,69.17,16765,16851,306,65605,205730,154,813,1,0,0,0,253.05,0.99,1.01,8,1,0.3987
20282,572413570505424896,2906893556,0,0,0,0,0,0,0,0,139,22,0,0,1,0,47.95,493,1144,9,10253,19544,0,100,0,1,0,0,195.44,0.43,2.32,9,1,0.5063
20312,572413591300792320,198586013,0,0,0,0,0,0,0,0,89,11,1,0,1,0,56.14,655,1509,34,0,109084,13,1610,1,0,0,0,67.75,0.43,2.30,10,1,0.4810
20314,572413588306046976,17323910,0,0,0,0,0,0,0,0,131,16,1,1,1,0,49.28,1191,695,98,0,76899,149,2302,1,0,0,0,33.41,1.71,0.58,6,1,0.3354
20315,572413599370645504,2996731803,0,0,0,0,0,0,0,0,87,9,0,0,1,0,41.46,35,98,2,0,21713,67,37,1,0,0,0,586.84,0.36,2.80,10,1,0.4810
20316,572413592978341889,119832164,0,0,0,0,0,0,0,0,135,18,0,0,1,0,42.61,826,155,11,0,66121,0,1824,1,0,0,0,36.25,5.33,0.19,12,1,0.3544
20318,572413591489536002,198586013,0,0,0,0,0,0,0,0,81,12,1,0,1,0,56.14,655,1509,34,0,109085,13,1610,1,0,0,0,67.75,0.43,2.30,10,1,0.4810
20325,572413587429457922,3044159284,0,0,8,0,0,0,1,0,109,11,2,0,1,1,50.55,133,1052,26,0,4514,91,13,1,0,0,0,347.23,0.13,7.91,10,1,0.4810
20326,572413605704048640,198586013,0,0,1,0,0,0,0,0,96,13,1,0,1,0,56.14,655,1509,34,0,109086,13,1610,1,0,0,0,67.76,0.43,2.30,10,1,0.4810
20330,572413592189972480,483025606,0,0,0,0,0,0,0,0,60,7,1,0,1,0,46.90,4162,2280,52,0,380189,25,1122,1,0,0,0,338.85,1.83,0.55,10,1,0.4810
20333,572413600612016129,1635463249,0,0,0,0,0,0,0,0,136,17,1,0,1,0,48.07,546,185,26,3,191983,135,579,0,0,0,0,331.58,2.95,0.34,9,1,0.5063
20344,572413591112036353,250572421,0,0,1,0,0,0,0,0,84,11,2,0,1,0,44.55,737,459,37,1,47012,73,1480,1,0,0,0,31.76,1.61,0.62,15,1,0.5316
20345,572413575353913345,37705479,0,2,12,0,0,0,1,0,90,10,0,0,1,1,67.80,102047,1792,1394,3884,159280,151,2128,1,0,0,1,74.85,56.95,0.02,9,1,0.5063
20356,572413583012839425,178779512,3,0,3,3539,0,0,0,0,66,9,0,0,1,0,62.52,33092,121,975,0,77228,140,1660,1,0,0,0,46.52,273.49,0.00,17,1,0.4557
20357,572413617066258433,2772624139,0,0,0,0,0,0,0,0,137,17,0,0,2,0,45.66,82,0,12,0,71629,17,187,1,0,0,0,383.04,82.00,0.00,20,1,0.5000
20358,572413625224196096,2772624139,0,0,0,0,0,0,0,0,122,14,0,0,2,0,45.66,82,0,12,0,71631,17,187,1,0,0,0,383.05,82.00,0.00,20,1,0.5000
20364,572413612431577088,2364434658,0,0,0,0,0,0,0,0,140,19,0,0,1,0,19.71,13,10,0,0,15615,97,368,0,1,0,0,42.43,1.30,0.77,10,1,0.4810
20372,572413633495347200,2197078218,0,0,0,0,0,0,0,0,75,11,0,0,1,0,42.50,290,504,17,0,70062,13,472,0,0,0,0,148.44,0.58,1.74,9,1,0.5063
20387,572413629481521153,75472564,0,0,0,0,0,0,0,0,124,16,1,0,1,0,54.24,735,986,101,182,173617,146,1991,1,0,0,0,87.20,0.75,1.34,20,1,0.5000
20388,572413621302530049,570920587,0,0,0,0,0,0,0,0,71,7,1,0,1,0,39.73,7616,245,316,0,103321,86,1032,0,0,0,0,100.12,31.09,0.03,17,1,0.4557
20391,572413633449181187,40487586,0,0,5,0,0,0,0,0,126,18,0,0,1,0,46.76,2166,728,49,0,34365,49,2116,1,0,0,0,16.24,2.98,0.34,15,1,0.5316
20395,572413625106763776,2197078218,0,0,0,0,0,0,0,0,77,9,0,0,1,0,42.50,290,504,17,0,70060,13,472,0,0,0,0,148.43,0.58,1.74,9,1,0.5063
20398,572413637295542272,50651755,0,0,14,0,0,0,0,0,88,12,0,0,1,0,69.24,242269,351,1428,474,155543,146,2076,1,0,0,0,74.92,690.23,0.00,10,1,0.4810
20405,572413651002527744,133027929,0,0,6,0,0,0,0,0,62,8,0,0,1,0,80.85,62354,3503,3440,0,129012,150,1783,1,0,0,0,72.36,17.80,0.06,10,1,0.4810
20417,572413620904017920,25979455,1,1,32,185,0,0,1,0,105,11,2,0,1,1,85.57,580941,145,1423,1018,181437,40,2170,1,0,0,1,83.61,4006.49,0.00,18,1,0.3924
20426,572413679251132417,88204424,0,0,0,0,0,0,0,0,118,17,0,0,1,0,38.65,6150,3665,113,1,111985,61,1941,1,0,0,0,57.69,1.68,0.60,10,1,0.4810
20428,572413672833748993,495610206,0,0,0,0,0,0,0,0,78,9,1,0,1,0,47.42,628,569,25,10,82556,158,1109,1,0,0,0,74.44,1.10,0.91,20,1,0.5000
20436,572413689221005312,75472564,0,0,0,0,0,0,0,0,106,13,1,0,1,0,54.24,735,986,101,182,173619,146,1991,1,0,0,0,87.20,0.75,1.34,20,1,0.5000
20441,572413690378645504,75472564,0,0,0,0,0,0,0,0,87,11,1,0,1,0,54.24,735,986,101,182,173620,146,1991,1,0,0,0,87.20,0.75,1.34,20,1,0.5000
20452,572413663895674880,2389691630,0,0,0,0,0,0,0,0,136,21,0,0,1,0,46.07,257,1066,4,7,39528,153,353,1,1,0,0,111.98,0.24,4.15,15,1,0.5316
20454,572413671655124992,550795409,0,0,0,0,0,0,0,0,136,19,3,0,1,0,46.59,753,1,26,245,100815,0,1055,1,0,0,0,95.56,753.00,0.00,10,1,0.4810
20459,572413654513127424,997820396,0,0,0,0,0,0,0,0,73,10,0,0,1,0,16.99,8,0,0,0,178061,0,814,0,1,0,0,218.75,8.00,0.00,15,1,0.5316
20460,572413663081963520,2389691630,0,0,0,0,0,0,0,0,136,23,0,0,1,0,46.07,257,1066,4,7,39527,153,353,1,1,0,0,111.97,0.24,4.15,15,1,0.5316
20461,572413670619140096,550795409,0,0,0,0,0,0,0,0,136,21,3,0,1,0,46.59,753,1,26,245,100814,0,1055,1,0,0,0,95.56,753.00,0.00,10,1,0.4810
20463,572413658220797952,495610206,0,0,0,0,0,0,0,0,122,14,1,0,1,0,47.42,628,569,25,10,82552,158,1109,1,0,0,0,74.44,1.10,0.91,20,1,0.5000
20466,572413663656611840,495610206,0,0,0,0,0,0,0,0,95,10,1,0,1,0,47.42,628,569,25,10,82553,158,1109,1,0,0,0,74.44,1.10,0.91,20,1,0.5000
20476,572413667406307329,2586576816,0,0,2,0,0,0,0,0,136,21,0,0,1,0,47.25,874,424,5,0,43196,0,251,0,1,0,0,172.10,2.06,0.49,12,1,0.3544
20478,572413675492925440,388009236,0,0,0,0,1,0,0,1,97,11,5,0,1,0,47.37,320,251,37,7,5100,148,1240,1,0,0,0,4.11,1.27,0.78,10,1,0.4810
20479,572413684489666560,113408527,0,0,0,0,1,0,0,1,117,15,4,0,1,0,46.16,619,499,28,69,1783,154,1845,1,0,0,0,0.97,1.24,0.81,10,1,0.4810
20481,572413672502374402,16570663,0,2,3,0,0,0,0,0,136,21,1,0,1,0,50.83,73831,292,229,14,86348,147,2342,1,0,0,0,36.87,252.85,0.00,11,1,0.5000
20489,572413695868813312,2848975872,0,0,0,0,0,0,0,0,136,20,0,0,1,0,46.63,436,248,27,27,48533,59,144,1,1,0,0,337.03,1.76,0.57,20,1,0.5000
20492,572413695831064576,169487223,0,0,0,0,0,0,0,0,66,8,0,0,1,0,40.53,2174,0,21,0,207204,48,1684,0,0,0,0,123.04,2174.00,0.00,10,1,0.4810
20493,572413700121886722,14192680,0,0,24,0,0,0,0,0,113,12,0,0,1,0,73.44,94450,1424,2379,4,177116,61,2537,1,0,0,1,69.81,66.33,0.02,9,1,0.5063
20496,572413704894984192,14192680,0,0,54,0,0,0,0,0,118,18,0,0,1,0,73.44,94450,1424,2379,4,177117,61,2537,1,0,0,1,69.81,66.33,0.02,9,1,0.5063
20497,572413700243521536,2197078218,0,0,0,0,0,0,0,0,73,8,0,0,1,0,42.50,290,504,17,0,70069,13,472,0,0,0,0,148.45,0.58,1.74,9,1,0.5063
20502,572413697613676544,2848975872,0,0,0,0,0,0,0,0,136,21,0,0,1,0,46.63,436,248,27,27,48534,59,144,1,1,0,0,337.04,1.76,0.57,20,1,0.5000
20504,572413700591759361,59884273,0,0,0,0,0,0,0,0,87,13,0,0,1,0,45.60,1523,0,31,1,325521,69,2047,0,1,0,0,159.02,1523.00,0.00,10,1,0.4810
20505,572413701908664320,103367962,0,0,0,0,0,0,0,0,136,17,1,0,1,0,42.95,20787,9035,328,32,551494,117,1878,1,0,0,0,293.66,2.30,0.43,18,1,0.3924
20508,572413709148151808,251268824,0,0,0,0,0,0,0,0,112,12,3,0,1,0,42.65,6076,646,64,213,48378,127,1479,1,0,0,0,32.71,9.41,0.11,8,1,0.3987
20509,572413696497995777,169487223,0,0,0,0,0,0,0,0,69,9,0,0,1,0,40.53,2174,0,21,0,207205,48,1684,0,0,0,0,123.04,2174.00,0.00,10,1,0.4810
20510,572413701925412864,1485508808,0,0,0,0,0,0,0,0,136,19,1,0,1,0,36.09,188,201,0,1,31016,16,635,0,1,0,0,48.84,0.94,1.07,10,1,0.4810
20511,572413705771601920,1418807532,0,0,0,0,0,0,0,0,89,10,1,0,1,0,57.33,1600,16,103,1,840932,35,661,1,0,0,0,1272.21,100.00,0.01,10,1,0.4810
20514,572413725761667073,2589523584,0,0,0,0,0,0,0,0,90,10,2,0,1,0,51.72,486,26,31,0,97476,155,249,1,0,0,0,391.47,18.69,0.05,23,1,0.2215
20515,572413697110364161,169487223,0,0,0,0,0,0,0,0,64,7,0,0,1,0,40.53,2174,0,21,0,207207,48,1684,0,0,0,0,123.04,2174.00,0.00,10,1,0.4810
20522,572413729989529601,213521922,0,0,0,0,0,0,0,0,136,19,0,0,1,0,51.13,21061,7912,158,29,143184,160,1575,1,0,0,0,90.91,2.66,0.38,10,1,0.4810
20523,572413703930322944,1418807532,0,0,0,0,0,0,0,0,58,7,1,0,1,0,57.33,1600,16,103,1,840930,35,661,1,0,0,0,1272.21,100.00,0.01,10,1,0.4810
20525,572413697139732480,169487223,0,0,0,0,0,0,0,0,66,9,0,0,1,0,40.53,2174,0,21,0,207206,48,1684,0,0,0,0,123.04,2174.00,0.00,10,1,0.4810
20526,572413713115836416,1133561696,0,0,0,0,0,0,0,0,132,16,3,0,1,0,47.57,357,94,71,0,112939,37,761,0,1,0,0,148.41,3.80,0.26,15,1,0.5316
20534,572413730341834755,182383749,0,0,0,0,0,0,0,0,136,18,1,0,1,0,44.33,22624,21189,107,60,64438,158,1651,1,0,0,0,39.03,1.07,0.94,10,1,0.4810
20536,572413722179706882,100637453,0,0,1,0,0,0,0,0,98,15,0,0,1,0,48.14,7011,191,398,0,309869,56,1888,0,0,0,0,164.13,36.71,0.03,15,1,0.5316
20540,572413734683062272,15756056,0,0,4,0,0,0,1,0,112,13,0,0,1,1,62.81,19860,1420,532,1528,59735,43,2399,1,0,0,1,24.90,13.99,0.07,7,1,0.3354
20543,572413726634086401,179237619,0,0,2,0,0,0,0,0,90,11,0,0,1,0,65.39,66065,541,366,1931,151236,54,1659,1,0,0,0,91.16,122.12,0.01,10,1,0.4810
20559,572413743260311553,898047794,0,0,0,0,0,0,0,0,94,9,1,0,1,0,43.67,2691,2429,12,110,22195,154,861,1,0,0,0,25.78,1.11,0.90,9,1,0.5063
20560,572413747924357122,555269124,0,0,0,0,0,0,0,0,136,16,0,0,1,0,54.28,3041,1980,83,1,350534,119,1050,1,0,0,0,333.84,1.54,0.65,15,1,0.5316
20562,572413739057614849,2589523584,0,0,0,0,0,0,0,0,112,15,2,0,1,0,51.72,486,26,31,0,97480,155,249,1,0,0,0,391.49,18.69,0.05,23,1,0.2215
20580,572413762902204417,16570663,0,1,0,0,0,0,0,0,136,20,1,0,1,0,50.83,73831,292,229,14,86349,147,2342,1,0,0,0,36.87,252.85,0.00,11,1,0.5000
20581,572413776709984256,997820396,0,0,0,0,0,0,0,0,61,6,0,0,1,0,16.99,8,0,0,0,178062,0,814,0,1,0,0,218.75,8.00,0.00,15,1,0.5316
20589,572413771936739328,103832663,0,0,0,0,0,0,0,0,136,18,0,0,1,0,47.58,295,67,17,4,181525,52,1876,1,0,0,0,96.76,4.40,0.23,9,1,0.5063
20591,572413759727120384,2721375782,0,0,0,0,0,0,1,0,96,9,3,0,1,1,45.27,150,27,8,0,67616,155,204,1,0,0,0,331.45,5.56,0.18,23,1,0.2215
20592,572413772737880065,15182798,0,0,0,0,0,0,0,0,119,16,2,1,1,0,48.07,6364,2091,803,2165,216119,58,2446,1,0,0,0,88.36,3.04,0.33,10,1,0.4810
20594,572413776563081216,2459920208,0,0,0,0,0,0,0,0,136,22,0,0,1,0,54.53,1296,4,92,0,269063,26,313,0,0,0,0,859.63,324.00,0.00,17,1,0.4557
20597,572413742815707140,2589523584,0,0,0,0,0,0,0,0,112,15,2,0,1,0,51.72,486,26,31,0,97481,155,249,1,0,0,0,391.49,18.69,0.05,23,1,0.2215
20599,572413763476963329,2790796466,0,0,0,0,0,0,1,0,128,12,8,0,1,1,50.15,1457,298,42,11,273757,24,179,1,0,0,0,1529.37,4.89,0.20,10,1,0.4810
20602,572413771513237504,1578584863,0,0,0,0,0,0,1,0,128,12,8,0,1,1,53.74,1769,234,49,10,304871,36,602,1,0,0,0,506.43,7.56,0.13,10,1,0.4810
20615,572413763686670336,622082899,3,1,76,353,0,0,0,0,111,13,1,0,1,0,80.15,1111105,1782,2416,3762,213725,160,976,0,0,0,1,218.98,623.52,0.00,10,1,0.4810
20620,572413806040756226,2842108694,0,0,0,0,0,0,0,0,131,21,0,0,1,0,52.25,177,0,23,3,54741,43,147,0,0,0,0,372.39,177.00,0.00,0,2,0.1456
20621,572413779704750081,2296737168,0,0,2,0,0,0,1,0,103,13,0,0,1,1,63.31,294938,186,260,1,40627,97,409,1,0,0,1,99.33,1585.69,0.00,9,1,0.5063
20622,572413788097363968,103367962,0,0,0,0,0,0,0,0,136,18,1,0,1,0,42.95,20787,9035,328,32,551501,117,1878,1,0,0,0,293.66,2.30,0.43,18,1,0.3924
20623,572413780392460290,1611538375,0,0,0,0,0,0,0,0,87,12,2,0,1,0,50.08,3974,3072,56,0,130984,120,589,0,0,0,0,222.38,1.29,0.77,10,1,0.4810
20626,572413802039275520,156958343,0,0,0,0,0,0,0,0,67,8,1,0,1,0,52.02,834,1899,111,12,110371,157,1718,1,0,0,0,64.24,0.44,2.28,20,1,0.5000
20632,572413797408874496,980960875,0,0,0,0,0,0,0,0,103,15,1,0,1,0,49.88,360,121,63,0,198392,5,822,1,1,0,0,241.35,2.98,0.34,22,1,0.3544
20641,572413793483010048,980960875,0,0,0,0,0,0,0,0,96,11,1,0,1,0,49.88,360,121,63,0,198389,5,822,1,1,0,0,241.35,2.98,0.34,22,1,0.3544
20654,572413806942527488,2842108694,0,0,0,0,0,0,0,0,71,7,0,0,1,0,52.25,177,0,23,3,54742,43,147,0,0,0,0,372.39,177.00,0.00,0,2,0.1456
20670,572413856800092161,3044854053,0,0,0,0,0,0,0,0,130,16,0,0,2,0,23.09,0,1,0,0,3479,0,11,1,1,0,0,316.27,0.00,1.00,16,1,0.4494
20674,572413830388572160,1418807532,0,0,0,0,0,0,0,0,89,11,1,0,1,0,57.33,1600,16,103,1,840934,35,661,1,0,0,0,1272.21,100.00,0.01,10,1,0.4810
20676,572413825745481728,2721375782,0,0,0,0,0,0,1,0,100,11,3,0,1,1,45.27,150,27,8,0,67617,155,204,1,0,0,0,331.46,5.56,0.18,23,1,0.2215
20691,572413843533504512,1854900966,0,0,0,0,0,0,0,0,97,14,0,0,1,0,44.07,287,146,26,0,53938,0,537,0,0,0,0,100.44,1.97,0.51,10,1,0.4810
20692,572413843302981633,2272071241,0,0,0,0,0,0,0,0,83,10,1,0,1,0,41.02,43,0,6,0,24174,0,425,0,0,0,0,56.88,43.00,0.00,16,1,0.4494
20698,572413850978426880,1833020461,0,0,6,0,0,0,0,0,102,15,0,0,1,0,48.49,618,147,39,0,111632,127,540,1,0,0,0,206.73,4.20,0.24,10,1,0.4810
20699,572413847371427840,198586013,0,0,0,0,0,0,0,0,102,13,1,0,1,0,56.14,655,1509,34,0,109087,13,1610,1,0,0,0,67.76,0.43,2.30,10,1,0.4810
20700,572413839137873920,898047794,0,0,0,0,0,0,0,0,81,7,1,0,1,0,43.67,2691,2429,12,110,22196,154,861,1,0,0,0,25.78,1.11,0.90,9,1,0.5063
20704,572413852404613120,198586013,0,0,0,0,0,0,0,0,85,13,1,0,1,0,56.14,655,1509,34,0,109088,13,1610,1,0,0,0,67.76,0.43,2.30,10,1,0.4810
20709,572413839158857729,549843702,0,0,0,0,0,0,0,0,84,10,2,0,1,0,38.51,497,158,16,0,66336,88,1057,1,0,0,0,62.76,3.15,0.32,11,1,0.5000
20714,572413847161610240,1833020461,0,0,0,0,0,0,0,0,102,15,0,0,1,0,48.49,618,147,39,0,111631,127,540,1,0,0,0,206.72,4.20,0.24,10,1,0.4810
20715,572413830506024960,2807029784,0,0,0,0,0,0,0,0,136,21,1,0,1,0,55.89,1371,275,44,3,249115,72,170,1,0,0,0,1465.38,4.99,0.20,15,1,0.5316
20719,572413835950211074,992915478,0,0,0,0,0,0,0,0,86,11,0,0,1,0,29.54,493,264,3,4,20188,61,816,1,1,0,0,24.74,1.87,0.54,10,1,0.4810
20721,572413848130469889,1854900966,0,0,1,0,0,0,0,0,98,14,0,0,1,0,44.07,287,146,26,0,53939,0,537,0,0,0,0,100.45,1.97,0.51,10,1,0.4810
20723,572413831219036160,2807029784,0,0,0,0,0,0,0,0,136,20,1,0,1,0,55.89,1371,275,44,3,249116,72,170,1,0,0,0,1465.39,4.99,0.20,15,1,0.5316
20726,572413835316895744,482842024,0,0,1,0,0,0,0,0,81,12,0,0,1,0,47.23,1383,11,25,0,228384,68,1122,1,1,0,0,203.55,125.73,0.01,20,1,0.5000
20729,572413834826133506,127832570,0,0,1,0,0,0,0,0,139,16,0,4,1,0,35.54,58,147,12,1,4934,152,1798,1,0,0,0,2.74,0.39,2.53,15,1,0.5316
20731,572413852505247744,168881288,0,0,2,0,0,0,0,0,109,12,4,1,1,0,49.35,6163,183,48,593,332711,136,1686,1,0,0,0,197.34,33.68,0.03,16,1,0.4494
20736,572413838936682496,250337291,1,0,10,7352,0,0,1,0,102,13,0,0,1,1,68.61,97324,750,559,104,169869,152,1481,1,0,0,1,114.70,129.77,0.01,9,1,0.5063
20741,572413886235688960,1634763686,0,0,0,0,0,0,0,0,87,10,0,0,2,0,54.46,38624,888,39,0,38377,77,580,1,0,0,0,66.17,43.50,0.02,16,1,0.4494
20747,572413869450113026,1854900966,0,0,0,0,0,0,0,0,104,15,0,0,1,0,44.07,287,146,26,0,53944,0,537,0,0,0,0,100.45,1.97,0.51,10,1,0.4810
20751,572413871811526659,2721375782,0,0,0,0,0,0,1,0,104,11,3,0,1,1,45.27,150,27,8,0,67619,155,204,1,0,0,0,331.47,5.56,0.18,23,1,0.2215
20755,572413901775745025,704897486,0,0,7,0,0,0,0,0,87,11,0,0,1,0,45.59,1215,3,55,0,135896,160,956,1,1,0,0,142.15,405.00,0.00,10,1,0.4810
20760,572413876693647360,2816276984,0,0,0,0,0,0,0,0,136,22,0,0,1,0,21.45,9,0,2,0,15543,0,166,0,1,1,0,93.63,9.00,0.00,12,1,0.3544
20761,572413880783282176,2809673019,0,0,0,0,0,0,1,0,136,15,9,0,1,1,45.06,1639,131,6,1427,193696,0,147,0,0,0,0,1317.66,12.51,0.08,15,1,0.5316
20775,572413901565911040,209734424,0,0,0,0,0,0,0,0,135,19,0,1,1,0,45.11,3868,2064,358,15,485163,139,1585,1,0,0,0,306.10,1.87,0.53,7,1,0.3354
20776,572413873183039489,1854900966,0,0,0,0,0,0,0,0,102,14,0,0,1,0,44.07,287,146,26,0,53945,0,537,0,0,0,0,100.46,1.97,0.51,10,1,0.4810
20781,572413897963134977,622082899,0,0,0,0,0,1,0,0,90,11,1,1,1,0,80.15,1111105,1782,2416,3762,213726,160,976,0,0,0,1,218.98,623.52,0.00,10,1,0.4810
20785,572413881215262720,15268506,0,0,0,0,0,0,0,0,108,14,0,0,1,0,52.55,1317,1204,90,159,191201,59,2438,1,0,0,0,78.43,1.09,0.91,23,1,0.2215
20804,572413881076723712,46555038,2,6,9,3829,0,0,0,0,66,8,0,0,1,0,51.16,49145,17187,3200,0,61477,138,2090,0,0,0,0,29.41,2.86,0.35,10,1,0.4810
20812,572413911665811456,2800742174,0,0,0,0,0,0,0,0,69,8,2,0,1,0,46.90,660,582,9,1883,659,160,174,1,0,0,0,3.79,1.13,0.88,7,1,0.3354
20813,572413916019597312,27404671,0,0,1,0,0,0,0,0,128,18,0,0,1,0,64.13,20245,261,710,38,114687,152,2164,1,0,0,0,53.00,77.57,0.01,7,1,0.3354
20814,572413912555118592,27404671,0,0,2,0,0,0,0,0,138,20,0,0,1,0,64.13,20245,261,710,38,114684,152,2164,1,0,0,0,53.00,77.57,0.01,7,1,0.3354
20815,572413920368934912,43745142,0,0,0,0,0,0,0,0,90,12,0,0,1,0,34.88,959,1847,19,0,73855,50,2101,1,1,0,0,35.15,0.52,1.93,15,1,0.5316
20828,572413922491420672,41508279,0,0,0,0,0,0,0,0,136,16,1,0,2,0,44.67,161,29,31,19,135728,79,2112,1,0,0,0,64.27,5.55,0.18,9,1,0.5063
20831,572413918863351808,41508279,0,0,2,0,0,0,0,0,136,16,1,0,2,0,44.67,161,29,31,19,135725,79,2112,1,0,0,0,64.26,5.55,0.18,9,1,0.5063
20841,572413982939607042,1634763686,0,0,0,0,0,0,0,0,110,11,0,0,2,0,54.46,38624,888,39,0,38378,77,580,1,0,0,0,66.17,43.50,0.02,16,1,0.4494
20852,572413957559865345,2458546952,0,0,1,0,0,0,0,0,135,20,0,0,1,0,44.27,118,210,21,15,18790,0,314,1,0,0,0,59.84,0.56,1.78,15,1,0.5316
20854,572413960705601536,427253416,0,0,2,0,0,0,0,0,136,15,2,0,1,0,52.70,44923,44971,105,142,68883,6,1185,1,0,0,0,58.13,1.00,1.00,18,1,0.3924
20857,572413968850931714,898047794,0,0,0,0,0,0,0,0,87,7,1,0,1,0,43.67,2691,2429,12,110,22198,154,861,1,0,0,0,25.78,1.11,0.90,9,1,0.5063
20867,572413985242234881,2807588600,0,0,0,0,0,0,0,0,136,16,0,0,1,0,50.26,536,59,52,2,161452,63,170,1,1,0,0,949.72,9.08,0.11,15,1,0.5316
20869,572413983702953984,2807588600,0,0,0,0,0,0,0,0,136,19,0,0,1,0,50.26,536,59,52,2,161451,63,170,1,1,0,0,949.71,9.08,0.11,15,1,0.5316
20870,572413985498136576,2891887866,0,0,0,0,0,0,0,0,136,18,0,0,1,0,50.99,465,206,43,2,76460,152,116,1,1,0,0,659.14,2.26,0.44,15,1,0.5316
20874,572413986240503808,2891887866,0,0,0,0,0,0,0,0,136,23,0,0,1,0,50.99,465,206,43,2,76462,152,116,1,1,0,0,659.16,2.26,0.44,15,1,0.5316
20875,572413969178218497,531489765,0,0,0,0,0,1,0,0,129,22,0,1,1,0,43.12,5157,13,27,105,117342,137,1077,0,0,0,1,108.95,396.69,0.00,9,1,0.5063
20878,572413985917566976,2807588600,0,0,0,0,0,0,0,0,136,21,0,0,1,0,50.26,536,59,52,2,161454,63,170,1,1,0,0,949.73,9.08,0.11,15,1,0.5316
20879,572413985523277824,2891887866,0,0,0,0,0,0,0,0,136,18,0,0,1,0,50.99,465,206,43,2,76459,152,116,1,1,0,0,659.13,2.26,0.44,15,1,0.5316
20880,572413986295037952,2891887866,0,0,0,0,0,0,0,0,136,23,0,0,1,0,50.99,465,206,43,2,76461,152,116,1,1,0,0,659.15,2.26,0.44,15,1,0.5316
