id,twitterIdStr,userIdStr,retweetsCount,favoritesCount,clicksCount,viralImpactsCount,messageHasLocation,messageIsDirect,messageHasMedia,messageIsSensitive,messageTextLength,messageWordsCount,messageHashtagsCount,messageMentionsCount,messageUrlsCount,messageMediaCount,userKloutScore,userFollowersCount,userFriendsCount,userListedCount,userFavoritesCount,userStatusesCount,userDescriptionLength,userAccountAge,userHasLocation,userDefaultProfile,userDefaultProfileImage,userVerified,userTweetsPerDay,userFollowFriendRatio,userFriendFollowRatio,postHourOfDay,postDayOfWeek,postActivity
30224,572419858262061057,17510784,0,0,1,0,0,0,0,0,109,13,3,1,1,0,58.04,8639,1202,196,309,8956,154,2293,1,0,0,0,3.91,7.19,0.14,10,1,0.4810
30230,572419829782585344,23539150,2,2,19,11151,0,0,0,0,101,18,2,0,1,0,61.27,23036,2,1115,5,52466,23,2184,0,0,0,0,24.02,11518.00,0.00,9,1,0.5063
30237,572419824741179394,176979194,5,8,454,2452,0,0,0,0,127,13,4,0,1,0,71.79,324122,2579,2120,10835,106426,160,1665,1,0,0,1,63.92,125.68,0.01,12,1,0.3544
30239,572419850657665024,2617664976,1,0,0,140,0,0,0,0,136,20,0,0,1,0,58.48,3105,3135,15,45,39931,29,234,0,1,0,0,170.65,0.99,1.01,16,1,0.4494
30240,572419845754523648,14221917,2,0,18,1252,0,0,0,0,80,12,0,0,1,0,72.88,100701,1404,1708,233,72616,145,2533,1,0,0,1,28.67,71.72,0.01,10,1,0.4810
30241,572419845741924352,122455671,2,1,29,13229,0,0,0,0,63,9,1,0,1,0,65.73,33499,8994,587,3,21500,158,1816,1,0,0,0,11.84,3.72,0.27,8,1,0.3987
30243,572419834501316608,87751887,6,1,122,3620,0,0,1,0,123,13,1,0,1,1,65.49,123733,486,520,113,79670,124,1943,1,0,0,1,41.00,254.59,0.00,12,1,0.3544
30244,572419844907372544,52504621,3,1,2,6884,0,0,0,0,123,16,0,2,1,0,53.64,30181,40,290,5,172499,101,2071,1,0,0,0,83.29,754.53,0.00,9,1,0.5063
30253,572419863781621761,17071857,0,0,5,0,0,0,0,0,132,17,0,0,1,0,51.08,7430,220,143,0,82303,137,2314,1,0,0,1,35.57,33.77,0.03,10,1,0.4810
30255,572419865258012672,129364127,0,1,0,0,0,0,1,0,133,16,1,0,1,1,56.54,64676,63926,362,10786,178683,40,1794,0,0,0,0,99.60,1.01,0.99,9,1,0.5063
30284,572419865983774720,2727294667,0,1,0,0,0,0,1,0,73,7,0,0,1,1,58.31,1464,496,15,257,62795,77,202,1,1,0,0,310.87,2.95,0.34,15,1,0.5316
30320,572419874711977984,1289264545,0,0,73,0,0,0,0,0,93,12,0,0,1,0,40.88,2138,0,68,0,10493,160,710,0,1,0,0,14.78,2138.00,0.00,11,1,0.5000
30334,572419866424057858,357050985,2,4,2,667,0,0,0,0,92,10,0,1,1,0,72.08,198437,366,1563,761,295357,72,1293,1,0,0,0,228.43,542.18,0.00,9,1,0.5063
30337,572419869393719296,133027929,1,0,4,3095,0,0,1,0,83,8,0,0,1,1,80.85,62355,3503,3440,0,129017,150,1783,1,0,0,0,72.36,17.80,0.06,10,1,0.4810
30339,572419900557303808,17906632,2,1,16,689,0,0,0,0,109,13,0,0,1,0,85.65,87859,778,2234,585,127835,47,2278,1,0,0,1,56.12,112.93,0.01,10,1,0.4810
30341,572419895738155009,2807060009,1,1,12,1124,0,0,0,0,107,14,1,0,1,0,60.03,2789,114,30,49,20863,156,148,1,1,0,0,140.97,24.46,0.04,10,1,0.4810
30371,572419916973797376,17071857,0,0,6,0,0,0,0,0,115,16,0,0,1,0,51.08,7430,220,143,0,82305,137,2314,1,0,0,1,35.57,33.77,0.03,10,1,0.4810
30376,572419929414057984,72928001,0,0,2,0,0,0,0,0,125,17,0,0,1,0,45.52,14170,3044,672,22,145462,130,2000,1,0,0,0,72.73,4.66,0.21,9,1,0.5063
30377,572419914117591040,203057783,0,0,3,0,0,0,0,0,79,7,1,0,1,0,42.69,7598,14,151,51,77913,151,1599,1,1,0,0,48.73,542.71,0.00,16,1,0.4494
30378,572419912741724160,164777194,0,0,7,0,0,0,0,0,53,7,1,0,1,0,50.14,15302,431,175,14,128807,0,1697,1,0,0,0,75.90,35.50,0.03,9,1,0.5063
30396,572419936792006656,32439880,0,2,0,0,0,0,1,0,118,14,1,0,1,1,65.08,3576,3196,284,1369,51009,139,2145,1,0,0,0,23.78,1.12,0.89,9,1,0.5063
30412,572419946531164163,2884355637,0,2,4,0,0,0,0,0,116,13,6,0,1,0,41.26,526,538,5,10,581,77,103,0,0,0,0,5.64,0.98,1.02,10,1,0.4810
30414,572419946262605824,987272245,0,0,1,0,0,0,0,0,136,17,0,0,1,0,41.80,537,844,17,62,4293,101,819,1,0,0,0,5.24,0.64,1.57,10,1,0.4810
30419,572419928990482433,2574579695,1,0,0,497,0,0,0,0,136,18,2,0,1,0,38.94,53,206,3,11,6433,46,275,1,0,0,0,23.39,0.26,3.89,10,1,0.4810
30426,572419966315544576,200836539,0,1,0,0,0,0,0,0,122,16,2,0,2,0,43.42,857,605,38,8,4494,128,1604,1,1,0,0,2.80,1.42,0.71,22,1,0.3544
30447,572419983860502528,24726134,0,0,1,0,0,0,0,0,88,13,1,0,1,0,41.40,186,422,9,28,33384,52,2177,0,0,0,0,15.33,0.44,2.27,15,1,0.5316
30452,572419984288174081,25689423,0,0,1,0,0,0,0,0,86,13,0,0,1,0,41.70,1020,88,22,0,195808,28,2172,0,0,0,0,90.15,11.59,0.09,15,1,0.5316
30500,572419951128027136,104858080,0,0,2,0,0,0,0,0,136,18,0,0,2,0,48.80,10164,9000,139,1,187309,95,1873,1,0,0,0,100.00,1.13,0.89,16,1,0.4494
30502,572419954386989056,595868489,0,0,1,0,0,0,0,0,102,17,2,0,1,0,40.82,1014,22,4,7,24077,17,1005,1,0,0,0,23.96,46.09,0.02,8,1,0.3987
30503,572419970874916864,17459555,1,0,0,214,0,0,0,0,101,14,0,1,1,0,47.86,1655,37,93,0,37825,159,2296,1,0,0,0,16.47,44.73,0.02,6,1,0.3354
30510,572419991624015872,14642666,0,0,6,0,0,0,0,0,79,10,1,0,1,0,47.41,2950,2,102,0,24309,93,2494,0,0,0,0,9.75,1475.00,0.00,9,1,0.5063
30511,572419991468822528,549665631,0,0,1,0,0,0,0,0,134,15,2,0,1,0,43.37,1633,700,53,0,99505,78,1057,1,0,0,0,94.14,2.33,0.43,11,1,0.5000
30529,572419991925997570,2832013635,0,0,1,0,0,0,0,0,136,17,2,0,1,0,57.87,7377,3831,67,14940,61300,41,138,0,0,0,0,444.20,1.93,0.52,15,1,0.5316
30554,572420021173030912,15042473,0,2,46,0,0,0,0,0,99,11,0,0,2,0,62.30,17507,1,1245,0,139411,120,2459,1,1,0,0,56.69,17507.00,0.00,7,1,0.3354
30555,572420023161106432,15042473,0,1,9,0,0,0,0,0,87,7,0,0,2,0,62.30,17507,1,1245,0,139412,120,2459,1,1,0,0,56.69,17507.00,0.00,7,1,0.3354
30557,572420021848170496,270075508,0,0,1,0,0,0,0,0,68,9,0,0,1,0,46.49,3043,63,162,1194,47286,32,1442,0,0,0,0,32.79,48.30,0.02,7,1,0.3354
30589,572420043830513666,132879538,0,0,1,0,0,0,0,0,58,7,0,0,1,0,48.44,8324,347,285,1,62010,0,1783,1,0,0,0,34.78,23.99,0.04,15,1,0.5316
30612,572420034762436609,2201850816,2,1,2,6440,0,0,0,0,136,21,2,0,1,0,56.25,3637,3588,106,6718,30187,150,469,1,0,0,0,64.36,1.01,0.99,15,1,0.5316
30615,572420043272785920,630107380,1,0,0,430,0,0,0,0,139,18,0,2,1,0,51.61,2409,130,15,3,86814,117,967,1,1,0,0,89.78,18.53,0.05,16,1,0.4494
30626,572420080262381568,9350772,0,0,4,0,0,0,0,0,98,16,0,0,1,0,56.19,25708,2684,338,1573,16238,129,2700,1,0,0,0,6.01,9.58,0.10,15,1,0.5316
30642,572420094254436352,49603881,0,0,2,0,0,0,0,0,81,10,0,0,1,0,35.66,1278,1687,7,0,10412,65,2079,1,0,0,0,5.01,0.76,1.32,10,1,0.4810
30651,572420114051563522,2182497116,0,0,1,0,0,0,0,0,106,14,1,0,1,0,54.88,723,28,43,1,156115,63,479,1,0,0,0,325.92,25.82,0.04,21,1,0.4937
30659,572420113913135106,237507695,0,0,1,0,0,0,0,0,128,10,3,0,1,0,52.00,9448,20,394,0,1566127,148,1510,0,0,0,0,1037.17,472.40,0.00,9,1,0.5063
30701,572420113338519552,14323759,0,0,14,0,0,0,0,0,138,18,0,0,1,0,51.78,24894,120,720,169,72186,73,2520,1,0,0,1,28.65,207.45,0.00,10,1,0.4810
30702,572420101334437888,164320606,0,0,2,0,0,0,0,0,122,16,1,1,1,0,45.09,1785,101,75,312,4767,25,1698,1,0,0,0,2.81,17.67,0.06,9,1,0.5063
30710,572420085752700928,57213267,1,1,17,433,0,0,0,0,87,12,1,0,1,0,64.42,180745,53883,758,151385,30769,157,2056,1,0,0,0,14.97,3.35,0.30,15,1,0.5316
30776,572420152412778496,28179981,0,2,0,0,0,0,0,0,110,14,0,1,1,0,44.19,838,926,62,0,1219,148,2161,1,0,0,0,0.56,0.90,1.11,10,1,0.4810
30780,572420155747131393,2252314255,0,1,0,0,1,0,0,1,129,17,4,0,1,0,45.32,261,0,32,0,1835,118,439,1,0,0,0,4.18,261.00,0.00,10,1,0.4810
30790,572420152735744000,583896428,0,1,0,0,0,0,1,0,138,19,0,0,1,1,36.93,77,368,2,0,6646,97,1018,1,0,0,0,6.53,0.21,4.78,16,1,0.4494
30792,572420134045814785,70478442,0,0,3,0,0,0,0,0,136,20,2,0,1,0,33.88,1305,30,60,0,176506,63,2009,0,0,0,0,87.86,43.50,0.02,10,1,0.4810
30802,572420143906734080,83380322,2,0,2,1639,0,0,0,0,95,10,0,0,1,0,55.21,15703,5119,258,1118,8656,95,1961,1,0,0,0,4.41,3.07,0.33,12,1,0.3544
30805,572420144741277697,2617664976,1,0,1,140,0,0,0,0,136,21,0,0,1,0,58.48,3105,3135,15,45,39933,29,234,0,1,0,0,170.65,0.99,1.01,16,1,0.4494
30807,572420156397367297,364892871,2,0,1,3218,0,0,0,0,121,11,1,0,2,0,51.39,9214,5421,90,59,15418,60,1280,1,0,0,0,12.05,1.70,0.59,10,1,0.4810
30812,572420158821568513,36291851,0,0,4,0,0,0,1,0,134,17,1,0,1,1,57.15,19853,4909,253,2,63770,20,2134,1,0,0,0,29.88,4.04,0.25,9,1,0.5063
30813,572420163993149441,928404570,0,0,1,0,0,0,0,0,95,10,4,0,1,0,46.82,706,82,31,32,145610,122,847,1,1,0,0,171.91,8.61,0.12,9,1,0.5063
30829,572420173631762432,704897486,0,0,3,0,0,0,0,0,85,12,0,0,1,0,45.59,1215,3,55,0,135902,160,956,1,1,0,0,142.16,405.00,0.00,10,1,0.4810
30835,572420181487718400,1691589704,0,0,1,0,0,0,0,0,58,8,0,0,1,0,42.24,1075,1791,22,1,5866,63,557,0,0,0,0,10.53,0.60,1.67,9,1,0.5063
30856,572420181328195584,1928676331,2,0,0,873,0,0,0,0,115,15,2,1,1,0,42.53,212,530,3,0,1628,0,516,0,1,0,0,3.16,0.40,2.50,9,1,0.5063
30858,572420198042640384,115148628,2,0,0,1981,0,0,0,0,128,14,4,2,1,0,62.62,107737,216,980,0,141561,41,1839,1,0,0,0,76.98,498.78,0.00,10,1,0.4810
30864,572420185577152513,1490553948,1,1,6,629,0,0,0,0,137,24,1,0,1,0,42.72,286,186,2,0,1014,0,633,0,1,0,0,1.60,1.54,0.65,12,1,0.3544
30924,572420241210384385,52024106,0,1,0,0,0,0,1,0,137,19,0,0,1,1,52.17,3596,3972,252,53166,263707,73,2072,1,0,0,0,127.27,0.91,1.10,15,1,0.5316
30954,572420278959136768,53350734,0,0,2,0,0,0,0,0,68,10,0,0,1,0,52.54,11880,10096,93,918,38712,82,2068,1,0,0,0,18.72,1.18,0.85,17,1,0.4557
30958,572420263708504064,204540350,0,0,3,0,0,0,0,0,139,17,2,0,1,0,45.24,5367,3,15,0,115943,91,1596,1,1,0,0,72.65,1789.00,0.00,15,1,0.5316
31003,572420318926540800,29748568,4,0,1,6839,0,0,0,0,109,7,4,0,1,0,60.87,2079,1933,80,379,7011,140,2154,1,0,0,0,3.25,1.08,0.93,10,1,0.4810
31017,572420339482808321,51816066,0,1,1,0,0,0,0,0,136,19,0,0,1,0,50.83,14276,125,183,8,207520,32,2073,1,0,0,0,100.11,114.21,0.01,16,1,0.4494
31018,572420331442319360,52784231,0,0,20,0,0,0,0,0,81,10,1,0,1,0,53.35,10469,128,187,7,22253,74,2070,1,0,0,0,10.75,81.79,0.01,10,1,0.4810
31086,572420340212604928,51816066,0,0,1,0,0,0,0,0,136,17,0,0,1,0,50.83,14276,125,183,8,207521,32,2073,1,0,0,0,100.11,114.21,0.01,16,1,0.4494
31095,572420340023861248,130823696,1,0,0,264,0,0,0,0,136,18,0,0,1,0,44.28,16866,13668,554,99,221572,153,1789,1,0,0,0,123.85,1.23,0.81,9,1,0.5063
31097,572420332281327616,47302521,1,0,1,343,0,0,0,0,124,16,1,1,1,0,65.73,74718,147,644,9,53385,160,2086,1,0,0,0,25.59,508.29,0.00,16,1,0.4494
31109,572420370478731264,118767907,0,1,0,0,0,0,0,0,82,10,0,1,1,0,40.21,3262,68,64,0,57773,134,1827,1,0,0,0,31.62,47.97,0.02,10,1,0.4810
31168,572420403462737920,18764924,0,1,42,0,0,0,0,0,136,15,1,0,1,0,48.21,17898,141,839,21,42207,156,2244,1,0,0,0,18.81,126.94,0.01,10,1,0.4810
31178,572420402649038849,18764924,0,0,8,0,0,0,0,0,136,16,1,0,1,0,48.21,17898,141,839,21,42206,156,2244,1,0,0,0,18.81,126.94,0.01,10,1,0.4810
31181,572420391420866560,584106040,0,0,4,0,0,0,0,0,91,12,0,0,1,0,52.41,6087,726,131,95,18728,93,1018,0,0,0,0,18.40,8.38,0.12,10,1,0.4810
31183,572420395204157440,295460269,0,0,1,0,0,0,0,0,102,13,0,1,1,0,55.21,2084,1888,75,0,192868,160,1394,1,0,0,0,138.36,1.10,0.91,10,1,0.4810
31184,572420369430142976,344175944,0,0,1,0,0,0,0,0,119,17,0,0,1,0,42.38,5613,5821,56,0,82135,145,1313,1,0,0,0,62.56,0.96,1.04,9,1,0.5063
31187,572420393966821376,78333250,0,0,1,0,0,0,0,0,107,12,0,0,1,0,44.93,1550,45,41,0,5187,0,1980,1,1,0,0,2.62,34.44,0.03,12,1,0.3544
31189,572420404167368704,18764924,0,2,28,0,0,0,0,0,136,16,1,0,1,0,48.21,17898,141,839,21,42208,156,2244,1,0,0,0,18.81,126.94,0.01,10,1,0.4810
31191,572420379580358659,213708645,1,0,0,1203,0,0,0,0,104,16,1,1,1,0,55.46,41358,37941,1187,85,142277,160,1574,1,0,0,0,90.39,1.09,0.92,16,1,0.4494
31195,572420407573155841,788066503,1,3,1,1346,0,0,0,0,136,22,0,0,1,0,70.94,21128,20904,134,6900,33106,127,916,1,0,0,0,36.14,1.01,0.99,10,1,0.4810
31235,572420445359747072,364892871,0,0,2,0,0,0,0,0,101,9,1,0,2,0,51.39,9214,5421,90,59,15420,60,1280,1,0,0,0,12.05,1.70,0.59,10,1,0.4810
31244,572420444889866241,415141191,0,0,1,0,0,0,0,0,136,19,0,0,1,0,31.26,149,177,3,2,39330,0,1201,1,0,0,0,32.75,0.84,1.19,17,1,0.4557
31295,572420424329375744,718504086,0,0,1,0,0,0,0,0,110,12,1,0,1,0,46.37,6463,1979,101,0,120735,48,949,1,0,0,0,127.22,3.27,0.31,15,1,0.5316
31297,572420415659876352,301517167,2,0,2,1965,0,0,0,0,123,15,1,0,1,0,62.51,10350,2728,189,2610,14976,0,1383,0,0,0,0,10.83,3.79,0.26,9,1,0.5063
31298,572420408399409152,788066503,1,4,3,1346,0,0,0,0,136,21,0,0,1,0,70.94,21128,20904,134,6900,33107,127,916,1,0,0,0,36.14,1.01,0.99,10,1,0.4810
31299,572420430306410497,213720520,2,1,27,7018,0,0,1,0,140,15,0,0,1,1,63.79,72636,425,274,498,86710,59,1574,1,0,0,0,55.09,170.91,0.01,10,1,0.4810
31326,572420453337210882,103367962,0,0,1,0,0,0,0,0,140,15,1,0,1,0,42.95,20788,9035,328,32,551513,117,1878,1,0,0,0,293.67,2.30,0.43,18,1,0.3924
31332,572420462304612352,29595551,0,0,12,0,0,0,0,0,136,23,0,0,1,0,42.95,4066,176,65,1,37748,155,2155,1,0,0,0,17.52,23.10,0.04,15,1,0.5316
31372,572420487990530048,999453985,0,0,7,0,0,0,0,0,112,14,0,0,1,0,69.17,16767,16855,306,65618,205749,154,813,1,0,0,0,253.07,0.99,1.01,8,1,0.3987
31375,572420457959313408,576977180,0,0,2,0,0,0,0,0,136,20,0,0,1,0,40.32,435,1030,9,0,70536,17,1025,1,0,0,0,68.82,0.42,2.37,15,1,0.5316
31376,572420486891773952,67255237,0,0,2,0,0,0,0,0,136,19,0,0,1,0,56.34,11332,2,57,1,472510,157,2021,1,0,0,0,233.80,5666.00,0.00,9,1,0.5063
31377,572420453903564800,268512820,0,0,3,0,0,0,0,0,62,5,2,0,1,0,25.11,51,204,0,4,3435,143,1445,1,0,0,0,2.38,0.25,4.00,16,1,0.4494
31378,572420480189136898,2505637644,0,0,1,0,0,0,0,0,112,13,1,0,1,0,43.65,206,1,7,0,38682,69,288,1,0,0,0,134.31,206.00,0.00,15,1,0.5316
31384,572420478201020416,67255237,0,0,2,0,0,0,0,0,139,20,0,0,1,0,56.34,11333,2,57,1,472504,157,2021,1,0,0,0,233.80,5666.50,0.00,9,1,0.5063
31385,572420461956501504,130514259,1,0,0,1516,0,0,0,0,82,10,0,0,1,0,43.59,5441,5740,32,33,9725,131,1790,1,0,0,0,5.43,0.95,1.05,15,1,0.5316
31390,572420479706787840,130514259,1,0,0,1516,0,0,0,0,139,17,0,0,1,0,43.59,5441,5740,32,33,9726,131,1790,1,0,0,0,5.43,0.95,1.05,15,1,0.5316
31391,572420458030579713,550238952,1,0,0,2801,0,0,0,0,127,15,2,0,1,0,40.87,943,403,26,0,62119,87,1056,1,0,0,0,58.82,2.34,0.43,11,1,0.5000
31395,572420466142408704,1336965146,5,0,0,1469,0,0,0,0,111,14,0,0,1,0,49.67,531,514,14,1405,14999,144,693,1,0,0,0,21.64,1.03,0.97,16,1,0.4494
31396,572420457175126017,57213267,5,3,192,1890,0,0,0,0,119,15,2,1,1,0,64.42,180744,53883,758,151385,30771,157,2056,1,0,0,0,14.97,3.35,0.30,15,1,0.5316
31455,572420510924996608,30980404,0,0,1,0,0,0,0,0,103,16,0,0,1,0,56.01,9968,147,510,1,32756,112,2149,1,0,0,0,15.24,67.81,0.01,10,1,0.4810
31460,572420500921704448,1561422002,0,1,0,0,0,0,1,0,100,10,0,1,1,1,47.47,1741,536,15,10,2472,119,609,1,0,0,0,4.06,3.25,0.31,11,1,0.5000
31464,572420494911139842,1939348940,0,0,1,0,0,0,0,0,136,21,0,0,1,0,46.03,532,150,22,2,16626,159,513,1,0,0,0,32.41,3.55,0.28,15,1,0.5316
31468,572420515702444032,233999698,0,0,4,0,0,0,0,0,69,7,0,0,1,0,52.37,3175,19,84,0,26031,105,1518,0,0,0,0,17.15,167.11,0.01,11,1,0.5000
31470,572420505472532480,723081206,0,0,3,0,0,0,0,0,60,10,1,0,1,0,56.99,1670,470,39,0,42798,130,947,1,0,0,0,45.19,3.55,0.28,10,1,0.4810
31471,572420512623685632,18255301,0,0,1,0,0,0,0,0,136,25,1,0,1,0,48.97,26402,28767,633,17,44508,132,2264,1,0,0,0,19.66,0.92,1.09,9,1,0.5063
31478,572420512514646016,322028243,1,0,0,68,0,0,0,0,62,8,0,0,1,0,44.06,2472,230,153,47,40021,154,1349,1,0,0,0,29.67,10.75,0.09,15,1,0.5316
31480,572420530357190656,748110248,1,0,2,106,0,0,0,0,113,13,1,1,1,0,61.91,18903,18768,213,11189,109999,101,935,0,0,0,0,117.65,1.01,0.99,9,1,0.5063
31504,572420551710412800,240172143,0,0,2,0,0,0,0,0,136,18,1,0,1,0,42.10,471,367,4,48,8661,128,1503,1,0,0,0,5.76,1.28,0.78,16,1,0.4494
31527,572420553962725376,240172143,0,0,1,0,0,0,0,0,136,20,1,0,1,0,42.10,471,367,4,48,8663,128,1503,1,0,0,0,5.76,1.28,0.78,16,1,0.4494
31544,572420574959419393,594614954,0,0,1,0,0,0,0,0,136,18,0,0,1,0,48.42,491,109,23,1,42456,27,1006,1,0,0,0,42.20,4.50,0.22,11,1,0.5000
31547,572420570693959680,198939924,0,0,7,0,0,0,0,0,100,11,1,0,1,0,36.42,636,466,7,1,14752,0,1609,0,0,0,0,9.17,1.36,0.73,19,1,0.4367
31549,572420538833903616,82115262,1,0,2,3957,0,0,0,0,62,7,0,0,1,0,44.30,593,94,32,0,21332,62,1966,1,0,0,0,10.85,6.31,0.16,9,1,0.5063
31564,572420602528591872,16254215,0,1,1,0,0,0,0,0,113,17,0,0,1,0,62.87,8092,6570,375,1649,231615,132,2362,1,0,0,0,98.06,1.23,0.81,9,1,0.5063
31576,572420613005963264,204540350,0,0,3,0,0,0,0,0,139,15,2,0,1,0,45.24,5367,3,15,0,115944,91,1596,1,1,0,0,72.65,1789.00,0.00,15,1,0.5316
31579,572420608392228864,40382597,0,0,2,0,0,0,0,0,136,21,0,0,1,0,46.77,2326,2256,58,0,113797,61,2117,0,0,0,0,53.75,1.03,0.97,9,1,0.5063
31581,572420614905966593,237507695,0,0,1,0,0,0,0,0,100,8,3,0,1,0,52.00,9448,20,394,0,1566128,148,1510,0,0,0,0,1037.17,472.40,0.00,9,1,0.5063
31618,572420580017868800,14717197,9,4,143,39312,0,0,0,0,112,12,0,0,1,0,86.87,177464,535,7894,12,68775,45,2488,1,0,0,1,27.64,331.71,0.00,10,1,0.4810
31626,572420629175115776,231726084,0,0,4,0,0,0,0,0,129,17,8,0,1,0,56.51,4826,1501,139,0,303173,58,1524,0,0,0,0,198.93,3.22,0.31,16,1,0.4494
31677,572420655624290305,96661578,0,0,2,0,0,0,0,0,78,8,1,0,1,0,52.61,26667,2,691,0,107966,66,1905,1,0,0,0,56.68,13333.50,0.00,7,1,0.3354
31681,572420654449885184,93004945,0,0,2,0,0,0,0,0,85,11,0,0,1,0,55.98,6939,2123,75,646,107893,120,1921,1,0,0,0,56.17,3.27,0.31,9,1,0.5063
31682,572420655804747778,168881288,0,0,1,0,0,0,0,0,125,14,6,1,1,0,49.35,6164,183,48,593,332745,136,1686,1,0,0,0,197.36,33.68,0.03,16,1,0.4494
31796,572420704513093633,235730630,0,0,1,0,0,0,0,0,136,21,0,0,1,0,41.37,2219,202,122,1,25071,104,1514,1,0,0,0,16.56,10.99,0.09,15,1,0.5316
31799,572420726256508928,21947050,0,1,0,0,0,0,0,0,86,11,0,1,1,0,40.87,3094,760,150,1,131576,147,2196,1,0,0,0,59.92,4.07,0.25,6,1,0.3354
31805,572420701996503041,1175451883,0,0,1,0,0,0,0,0,105,14,3,0,1,0,45.04,525,218,15,59,68022,14,747,1,1,0,0,91.06,2.41,0.42,5,1,0.0949
31806,572420726273122304,718145940,0,0,1,0,0,0,0,0,136,20,0,0,1,0,44.98,592,783,8,602,240076,97,949,1,0,0,0,252.98,0.76,1.32,17,1,0.4557
31811,572420721693081602,2397607554,0,1,1,0,0,0,1,0,139,16,0,0,1,1,42.28,40,15,3,472,4424,149,348,1,1,0,0,12.71,2.67,0.38,12,1,0.3544
31812,572420727061811200,5493242,0,0,3,0,0,0,0,0,86,11,0,0,1,0,67.40,46048,1204,966,12,78430,50,2868,1,0,0,0,27.35,38.25,0.03,16,1,0.4494
31813,572420743520108544,1174642411,0,0,1,0,0,0,0,0,115,16,0,0,1,0,44.69,710,1728,13,0,103323,51,747,1,1,0,0,138.32,0.41,2.43,10,1,0.4810
31820,572420730517757952,2159322464,2,0,1,5205,0,0,0,0,92,12,1,0,1,0,48.67,4049,4037,36,575,22909,154,491,1,0,0,0,46.66,1.00,1.00,4,1,0.1329
31822,572420734917603329,11892102,1,0,4,270,0,0,0,0,76,9,0,0,1,0,48.77,3988,1,203,0,32941,137,2613,1,1,0,0,12.61,3988.00,0.00,10,1,0.4810
31823,572420735643222018,11892102,1,0,6,270,0,0,0,0,65,7,0,0,1,0,48.77,3988,1,203,0,32942,137,2613,1,1,0,0,12.61,3988.00,0.00,10,1,0.4810
31863,572420759726899200,976225939,0,1,0,0,0,0,0,0,132,18,1,0,1,0,17.28,17,31,2,0,28651,134,824,1,0,0,0,34.77,0.55,1.82,15,1,0.5316
31867,572420781663252481,109050508,0,0,2,0,0,0,0,0,107,18,0,1,1,0,48.54,1650,541,29,85,8148,26,1860,1,0,0,0,4.38,3.05,0.33,10,1,0.4810
31871,572420746946871297,31143885,1,0,0,1,0,0,0,0,83,11,1,0,1,0,50.00,19811,2026,242,31,70725,101,2148,1,0,0,0,32.93,9.78,0.10,12,1,0.3544
31877,572420777783496705,763740920,1,0,2,876,0,0,0,0,56,7,0,0,1,0,44.01,1069,3,31,0,161119,81,927,1,1,0,0,173.81,356.33,0.00,10,1,0.4810
31880,572420747601158144,31143885,10,4,9,7532,0,0,0,0,68,9,1,0,1,0,50.00,19811,2026,242,31,70726,101,2148,1,0,0,0,32.93,9.78,0.10,12,1,0.3544
31883,572420751317458944,2296737168,9,9,18,4991029,0,0,1,0,102,10,1,0,1,1,63.31,294940,186,260,1,40634,97,409,1,0,0,1,99.35,1585.70,0.00,9,1,0.5063
31957,572420789561135104,2802214299,0,0,1,0,0,0,0,0,131,20,1,0,1,0,49.69,1335,853,7,3,5281,0,150,0,1,0,0,35.21,1.57,0.64,12,1,0.3544
31958,572420788575330304,2503654963,0,0,2,0,0,0,0,0,115,17,3,0,1,0,48.78,409,63,16,127,60664,153,289,1,0,0,0,209.91,6.49,0.15,11,1,0.5000
31959,572420809571975169,1707799962,0,0,5,0,0,0,0,0,79,10,0,0,1,0,49.30,1451,1285,7,24,24277,129,551,1,0,0,0,44.06,1.13,0.89,9,1,0.5063
31960,572420802101972993,2730575514,0,0,1,0,0,0,0,0,108,13,2,0,1,0,48.01,224,380,49,70,24874,95,201,1,0,0,0,123.75,0.59,1.70,10,1,0.4810
31966,572420806912811010,15672994,2,0,3,1944,0,0,0,0,136,22,2,0,1,0,56.24,35102,0,856,0,53358,156,2405,0,0,0,0,22.19,35102.00,0.00,1,2,0.0696
31987,572420855894024192,85949054,0,0,3,0,0,0,1,0,108,10,0,1,1,1,58.15,2457,1714,55,284,36041,59,1951,1,0,0,0,18.47,1.43,0.70,15,1,0.5316
31991,572420864483835904,95243009,0,0,4,0,0,0,0,0,136,16,0,0,1,0,37.50,1071,26,4,0,16717,57,1911,1,0,0,0,8.75,41.19,0.02,7,1,0.3354
31992,572420861862387712,1135597453,0,0,2,0,0,0,0,0,78,11,0,0,1,0,44.18,578,7,24,1,48850,59,761,0,0,0,0,64.19,82.57,0.01,16,1,0.4494
32038,572420860352581633,347446390,0,0,4,0,0,0,0,0,93,13,1,0,1,0,51.35,97068,17,268,1,429091,45,1308,1,0,0,0,328.05,5709.88,0.00,12,1,0.3544
32039,572420838542082049,168693277,0,0,11,0,0,0,1,0,114,11,2,0,1,1,63.64,44593,914,343,24,123302,44,1686,0,0,0,0,73.13,48.79,0.02,9,1,0.5063
32042,572420864248922112,24537034,0,1,1,0,0,0,0,0,129,17,0,2,1,0,54.94,2469,416,111,20,19423,149,2178,1,0,0,0,8.92,5.94,0.17,8,1,0.3987
32045,572420847568232448,715609046,1,0,1,10560,0,0,0,0,92,11,2,0,1,0,60.89,28498,24283,216,0,31091,159,951,1,0,0,0,32.69,1.17,0.85,17,1,0.4557
